python LightGCN.py --data_path ./Data/ --dataset ml_modern --proj_path ./ --pretrain -1 --
embed_size 64 --layer_size [64,64,64] --regs [1e-4] --lr 0.001 --batch_size 1024 --epoch 1000 --Ks [10] > lightgcn.txt

n_users=759, n_items=21651
n_interactions=9536
n_train=9059, n_test=477, sparsity=0.00058
already load adj matrix (22410, 22410) 0.00888681411743164
use the pre adjcency matrix
load the pretrained embeddings.
using pretrained initialization
without pretraining.
Epoch 65 [1.7s]: train==[0.00736=0.00579 + 0.00157]
Epoch 66 [1.7s]: train==[0.00618=0.00461 + 0.00157]
Epoch 67 [1.7s]: train==[0.00756=0.00598 + 0.00159]
Epoch 68 [1.7s]: train==[0.00476=0.00318 + 0.00159]
Epoch 69 [1.7s]: train==[0.00789=0.00629 + 0.00160]
Epoch 70 [1.7s]: train==[0.00901=0.00741 + 0.00160]
Epoch 71 [1.7s]: train==[0.00718=0.00557 + 0.00160]
Epoch 72 [1.7s]: train==[0.00629=0.00468 + 0.00160]
Epoch 73 [1.7s]: train==[0.00936=0.00775 + 0.00161]
Epoch 74 [1.7s]: train==[0.00544=0.00383 + 0.00161]
Epoch 75 [1.7s]: train==[0.00561=0.00400 + 0.00161]
Epoch 76 [1.7s]: train==[0.00626=0.00463 + 0.00163]
Epoch 77 [1.7s]: train==[0.00497=0.00334 + 0.00163]
Epoch 78 [1.7s]: train==[0.00700=0.00536 + 0.00164]
Epoch 79 [1.7s]: train==[0.00854=0.00690 + 0.00163]
Epoch 80: train==[0.00566=0.00402 + 0.00164 + 0.00000], hit=[0.98814], ndcg=[0.94219], mrr=[0.92730]
Epoch 80 [3.7s + 1.2s]: test==[0.00566=0.00402 + 0.00164 + 0.00000], hit=[0.05451], ndcg=[0.03500], mrr=[0.02913]
Epoch 81 [1.7s]: train==[0.00443=0.00278 + 0.00165]
Epoch 82 [1.7s]: train==[0.00642=0.00477 + 0.00165]
Epoch 83 [1.7s]: train==[0.00765=0.00600 + 0.00165]
Epoch 84 [1.7s]: train==[0.00519=0.00352 + 0.00166]
Epoch 85 [1.7s]: train==[0.00601=0.00436 + 0.00165]
Epoch 86 [1.7s]: train==[0.00709=0.00542 + 0.00166]
Epoch 87 [1.7s]: train==[0.00736=0.00570 + 0.00167]
Epoch 88 [1.7s]: train==[0.00610=0.00444 + 0.00167]
Epoch 89 [1.7s]: train==[0.00708=0.00541 + 0.00167]
Epoch 90 [1.7s]: train==[0.00738=0.00569 + 0.00168]
Epoch 91 [1.7s]: train==[0.00611=0.00443 + 0.00168]
Epoch 92 [1.7s]: train==[0.00738=0.00568 + 0.00169]
Epoch 93 [1.7s]: train==[0.00563=0.00394 + 0.00170]
Epoch 94 [1.7s]: train==[0.00557=0.00386 + 0.00171]
Epoch 95 [1.7s]: train==[0.00508=0.00338 + 0.00170]
Epoch 96 [1.7s]: train==[0.00561=0.00391 + 0.00171]
Epoch 97 [1.7s]: train==[0.00439=0.00269 + 0.00171]
Epoch 98 [1.7s]: train==[0.00652=0.00481 + 0.00171]
Epoch 99 [1.7s]: train==[0.00491=0.00319 + 0.00172]
Epoch 100: train==[0.00619=0.00447 + 0.00172 + 0.00000], hit=[0.99341], ndcg=[0.96825], mrr=[0.95994]
Epoch 100 [3.7s + 1.2s]: test==[0.00619=0.00447 + 0.00172 + 0.00000], hit=[0.06289], ndcg=[0.03889], mrr=[0.03179]
Epoch 101 [1.7s]: train==[0.00605=0.00433 + 0.00172]
Epoch 102 [1.7s]: train==[0.00944=0.00772 + 0.00172]
Epoch 103 [1.7s]: train==[0.00606=0.00434 + 0.00172]
Epoch 104 [1.7s]: train==[0.00593=0.00420 + 0.00174]
Epoch 105 [1.7s]: train==[0.00455=0.00281 + 0.00174]
Epoch 106 [1.7s]: train==[0.00380=0.00207 + 0.00173]
Epoch 107 [1.7s]: train==[0.00519=0.00346 + 0.00173]
Epoch 108 [1.7s]: train==[0.00485=0.00311 + 0.00174]
Epoch 109 [1.7s]: train==[0.00678=0.00503 + 0.00175]
Epoch 110 [1.7s]: train==[0.00485=0.00310 + 0.00175]
Epoch 111 [1.7s]: train==[0.00431=0.00256 + 0.00175]
Epoch 112 [1.7s]: train==[0.00448=0.00272 + 0.00176]
Epoch 113 [1.7s]: train==[0.00509=0.00333 + 0.00176]
Epoch 114 [1.7s]: train==[0.00522=0.00347 + 0.00175]
Epoch 115 [1.7s]: train==[0.00438=0.00261 + 0.00177]
Epoch 116 [1.7s]: train==[0.00386=0.00210 + 0.00176]
Epoch 117 [1.7s]: train==[0.00653=0.00476 + 0.00177]
Epoch 118 [1.7s]: train==[0.00524=0.00347 + 0.00177]
Epoch 119 [1.7s]: train==[0.00428=0.00252 + 0.00176]
Epoch 120: train==[0.00436=0.00258 + 0.00177 + 0.00000], hit=[0.99209], ndcg=[0.97087], mrr=[0.96380]
Epoch 120 [3.7s + 1.2s]: test==[0.00436=0.00258 + 0.00177 + 0.00000], hit=[0.05031], ndcg=[0.03381], mrr=[0.02879]
Epoch 121 [1.7s]: train==[0.00433=0.00254 + 0.00179]
Epoch 122 [1.7s]: train==[0.00620=0.00442 + 0.00178]
Epoch 123 [1.7s]: train==[0.00642=0.00463 + 0.00179]
Epoch 124 [1.7s]: train==[0.00317=0.00138 + 0.00179]
Epoch 125 [1.7s]: train==[0.00460=0.00280 + 0.00179]
Epoch 126 [1.7s]: train==[0.00490=0.00310 + 0.00180]
